time,x,y,persistence,emd_match_next
2,111.0,102.0,3.0,1228
2,201.0,103.0,3.0,1999
2,179.0,107.0,17.0,1747
2,190.0,112.0,3.0,92
2,177.0,110.0,13.0,1750
2,177.0,112.0,3.0,2000
2,10.0,123.0,45.0,2115
2,207.0,114.0,8.0,655
2,3.0,115.0,45.0,1753
2,2.0,119.0,10.0,1910
2,123.0,119.0,2.0,1912
2,137.0,121.0,2.0,2763
2,157.0,120.0,3.0,665
2,187.0,121.0,5.0,1760
2,202.0,120.0,1.0,1249
2,47.0,121.0,1.0,104
2,121.0,120.0,2.0,1912
2,34.0,122.0,5.0,713
2,171.0,125.0,9.0,716
2,187.0,123.0,2.0,1762
2,243.0,122.0,9.0,1563
2,169.0,125.0,6.0,2009
2,227.0,134.0,11.0,2208
2,54.0,137.0,4.0,752
2,248.0,138.0,2.0,1771
2,65.0,141.0,1.0,1774
2,250.0,139.0,13.0,2280
2,183.0,141.0,6.0,1291
2,253.0,141.0,7.0,2281
2,60.0,142.0,10.0,1772
2,67.0,148.0,4.0,1781
2,221.0,146.0,2.0,1279
2,69.0,148.0,6.0,146
2,79.0,149.0,7.0,1592
2,104.0,151.0,12.0,786
2,132.0,150.0,21.0,1598
2,187.0,152.0,3.0,1788
2,217.0,157.0,3.0,2447
2,248.0,154.0,22.0,2576
2,127.0,159.0,2.0,1792
2,176.0,161.0,3.0,797
2,142.0,161.0,4.0,789
2,147.0,161.0,3.0,2024
2,216.0,162.0,2.0,2686
2,156.0,166.0,8.0,2286
2,161.0,167.0,7.0,2132
2,247.0,169.0,23.0,807
2,165.0,173.0,4.0,1318
2,184.0,176.0,14.0,2542
2,194.0,177.0,1.0,2033
2,13.0,177.0,9.0,1805
2,183.0,179.0,2.0,833
2,253.0,181.0,9.0,2136
2,24.0,181.0,45.0,1346
2,142.0,184.0,4.0,2035
2,109.0,186.0,1.0,1626
2,212.0,184.0,3.0,2584
2,111.0,187.0,2.0,1366
2,162.0,188.0,1.0,1357
2,201.0,190.0,1.0,1368
2,67.0,193.0,9.0,2454
2,99.0,193.0,8.0,1374
2,64.0,190.0,4.0,2226
2,133.0,193.0,1.0,872
2,53.0,195.0,6.0,2229
2,241.0,195.0,8.0,1943
2,58.0,194.0,25.0,2456
2,169.0,197.0,1.0,2453
2,4.0,199.0,10.0,2814
2,59.0,202.0,45.0,873
2,165.0,203.0,1.0,1949
2,5.0,205.0,45.0,1952
2,116.0,215.0,15.0,2465
2,48.0,213.0,1.0,1832
2,175.0,213.0,8.0,876
2,119.0,218.0,2.0,1646
2,145.0,220.0,1.0,2728
2,182.0,223.0,7.0,904
2,178.0,228.0,3.0,176
2,69.0,230.0,2.0,1651
2,84.0,228.0,6.0,2058
2,134.0,232.0,7.0,1841
2,137.0,230.0,2.0,2740
2,82.0,234.0,2.0,1965
2,185.0,233.0,2.0,1668
2,144.0,237.0,1.0,1670
2,105.0,238.0,13.0,1962
2,34.0,241.0,4.0,2162
2,30.0,247.0,6.0,2160
2,24.0,249.0,10.0,1675
2,222.0,249.0,1.0,2071
2,15.0,248.0,7.0,1848
2,254.0,248.0,2.0,2430
2,53.0,249.0,40.0,2708
2,237.0,251.0,1.0,2635
2,209.0,251.0,29.0,2683
2,238.0,252.0,1.0,2318
2,176.0,253.0,4.0,1679
2,191.0,12.0,10.0,244
2,243.0,13.0,4.0,1854
2,72.0,18.0,7.0,1977
2,112.0,26.0,13.0,1860
2,216.0,26.0,6.0,2324
2,1.0,29.0,7.0,2174
2,170.0,31.0,2.0,363
2,3.0,30.0,24.0,1452
2,213.0,33.0,1.0,1020
2,214.0,34.0,12.0,1463
2,37.0,35.0,33.0,1692
2,147.0,39.0,2.0,411
2,197.0,39.0,4.0,1035
2,125.0,43.0,2.0,1038
2,177.0,45.0,7.0,398
2,223.0,50.0,5.0,441
2,35.0,57.0,4.0,49
2,220.0,60.0,2.0,1710
2,128.0,63.0,5.0,481
2,250.0,64.0,2.0,1111
2,225.0,67.0,3.0,498
2,68.0,66.0,1.0,1985
2,188.0,74.0,15.0,1128
2,210.0,74.0,2.0,1133
2,99.0,75.0,15.0,2384
2,106.0,76.0,5.0,1165
2,247.0,77.0,9.0,2723
2,9.0,80.0,11.0,1497
2,102.0,84.0,13.0,549
2,83.0,88.0,1.0,1726
2,40.0,88.0,44.0,2270
2,85.0,95.0,3.0,1894
2,107.0,94.0,1.0,589
2,3.0,95.0,8.0,1526
2,184.0,97.0,3.0,1736
2,246.0,101.0,2.0,1739
2,210.0,100.0,9.0,1222
2,249.0,99.0,1.0,1903
2,148.0,102.0,3.0,2272
2,202.0,101.0,2.0,1741
2,97.0,105.0,14.0,2111
2,210.0,107.0,4.0,640
2,231.0,109.0,5.0,1550
2,91.0,111.0,13.0,1253
2,89.0,113.0,3.0,678
2,206.0,113.0,2.0,1554
2,16.0,115.0,1.0,719
2,7.0,115.0,2.0,1911
2,36.0,116.0,3.0,2004
2,136.0,119.0,1.0,2109
2,173.0,124.0,5.0,716
2,204.0,126.0,10.0,2114
2,93.0,127.0,1.0,113
2,202.0,129.0,4.0,2010
2,240.0,128.0,31.0,2490
2,82.0,131.0,4.0,1571
2,154.0,134.0,2.0,128
2,29.0,137.0,1.0,1770
2,53.0,139.0,3.0,1292
2,232.0,141.0,4.0,2574
2,63.0,140.0,8.0,1920
2,212.0,140.0,1.0,2573
2,251.0,142.0,13.0,1921
2,237.0,143.0,1.0,2492
2,132.0,147.0,2.0,2027
2,159.0,148.0,6.0,1785
2,29.0,145.0,44.0,2395
2,202.0,154.0,5.0,1594
2,19.0,159.0,1.0,1787
2,137.0,166.0,1.0,2027
2,190.0,173.0,24.0,2289
2,193.0,172.0,13.0,2287
2,196.0,177.0,5.0,1621
2,104.0,177.0,10.0,1620
2,135.0,178.0,12.0,1807
2,105.0,184.0,44.0,1939
2,127.0,185.0,1.0,1631
2,97.0,187.0,44.0,2353
2,161.0,187.0,4.0,1940
2,79.0,187.0,2.0,2355
2,55.0,193.0,1.0,2403
2,55.0,195.0,4.0,2044
2,58.0,196.0,2.0,2296
2,99.0,197.0,2.0,1381
2,162.0,199.0,16.0,2045
2,249.0,198.0,2.0,2149
2,251.0,198.0,2.0,2294
2,165.0,197.0,11.0,2230
2,2.0,204.0,44.0,2460
2,148.0,205.0,6.0,2592
2,149.0,206.0,1.0,2233
2,128.0,210.0,1.0,1388
2,231.0,211.0,4.0,2464
2,143.0,212.0,5.0,1829
2,97.0,214.0,2.0,2302
2,68.0,219.0,5.0,898
2,110.0,221.0,4.0,2697
2,121.0,221.0,2.0,1836
2,44.0,223.0,9.0,2413
2,88.0,228.0,4.0,1415
2,86.0,227.0,3.0,1657
2,88.0,231.0,2.0,2555
2,46.0,232.0,22.0,1667
2,77.0,231.0,15.0,1664
2,217.0,236.0,1.0,2250
2,84.0,238.0,44.0,2473
2,34.0,243.0,5.0,1422
2,168.0,244.0,14.0,2422
2,151.0,245.0,1.0,2526
2,116.0,247.0,44.0,2072
2,164.0,249.0,3.0,2257
2,112.0,248.0,9.0,2775
2,146.0,252.0,2.0,1676
2,194.0,4.0,2.0,2073
2,63.0,13.0,1.0,26
2,251.0,12.0,1.0,1974
2,62.0,12.0,43.0,2074
2,155.0,17.0,2.0,1444
2,46.0,25.0,1.0,2531
2,43.0,30.0,9.0,2600
2,240.0,27.0,5.0,325
2,98.0,29.0,5.0,333
2,111.0,38.0,9.0,1033
2,223.0,48.0,4.0,1982
2,105.0,44.0,43.0,410
2,131.0,62.0,9.0,2326
2,165.0,63.0,2.0,2567
2,136.0,68.0,2.0,497
2,90.0,73.0,5.0,1149
2,156.0,73.0,2.0,1115
2,234.0,77.0,17.0,515
2,21.0,79.0,1.0,1153
2,172.0,81.0,4.0,2193
2,12.0,80.0,3.0,1879
2,119.0,86.0,2.0,1174
2,99.0,91.0,5.0,1523
2,185.0,95.0,1.0,607
2,126.0,99.0,1.0,1900
2,54.0,103.0,34.0,1743
2,71.0,107.0,3.0,90
2,93.0,105.0,5.0,2709
2,193.0,108.0,1.0,667
2,1.0,115.0,2.0,2113
2,46.0,115.0,3.0,101
2,176.0,114.0,12.0,677
2,213.0,119.0,15.0,682
2,6.0,118.0,42.0,2536
2,4.0,117.0,3.0,1754
2,176.0,120.0,19.0,690
2,204.0,124.0,32.0,1254
2,17.0,126.0,20.0,705
2,233.0,133.0,3.0,2207
2,236.0,131.0,2.0,2335
2,235.0,130.0,1.0,2537
2,197.0,135.0,2.0,2210
2,31.0,136.0,42.0,749
2,161.0,148.0,9.0,771
2,27.0,150.0,27.0,156
2,129.0,150.0,6.0,2023
2,218.0,159.0,2.0,2213
2,197.0,165.0,1.0,1932
2,216.0,170.0,4.0,2131
2,15.0,179.0,10.0,1343
2,238.0,184.0,3.0,2036
2,130.0,186.0,2.0,1345
2,14.0,188.0,13.0,1628
2,69.0,191.0,3.0,1815
2,57.0,192.0,9.0,2142
2,4.0,194.0,11.0,2589
2,61.0,194.0,1.0,2639
2,239.0,196.0,1.0,1945
2,227.0,199.0,10.0,1950
2,193.0,197.0,2.0,1823
2,205.0,199.0,12.0,1947
2,203.0,197.0,1.0,1636
2,7.0,204.0,10.0,2407
2,81.0,206.0,3.0,2463
2,188.0,204.0,2.0,2545
2,202.0,207.0,1.0,2507
2,240.0,208.0,4.0,1384
2,95.0,211.0,4.0,2693
2,118.0,212.0,5.0,1395
2,131.0,214.0,43.0,2633
2,232.0,214.0,12.0,2052
2,69.0,217.0,3.0,2155
2,169.0,220.0,8.0,1402
2,105.0,224.0,43.0,1957
2,220.0,220.0,18.0,2156
2,112.0,230.0,34.0,2308
2,191.0,231.0,1.0,1658
2,107.0,237.0,4.0,2525
2,168.0,242.0,7.0,2314
2,34.0,246.0,5.0,940
2,225.0,247.0,5.0,2478
2,51.0,249.0,1.0,2163
2,208.0,248.0,20.0,2423
2,18.0,250.0,43.0,930
2,14.0,14.0,2.0,981
2,54.0,23.0,42.0,2322
2,222.0,30.0,1.0,2078
2,79.0,37.0,2.0,1044
2,90.0,49.0,1.0,47
2,15.0,51.0,2.0,2432
2,100.0,54.0,41.0,1478
2,27.0,52.0,2.0,1072
2,205.0,63.0,3.0,1876
2,169.0,66.0,4.0,1113
2,108.0,68.0,8.0,1123
2,147.0,71.0,6.0,512
2,245.0,88.0,3.0,1186
2,228.0,88.0,9.0,1888
2,145.0,110.0,28.0,651
2,31.0,105.0,20.0,2273
2,152.0,99.0,9.0,2487
2,182.0,100.0,9.0,1898
2,21.0,105.0,2.0,2198
2,150.0,101.0,16.0,2387
2,28.0,108.0,3.0,2572
2,223.0,113.0,18.0,2003
2,139.0,120.0,42.0,694
2,254.0,137.0,30.0,2206
2,184.0,137.0,1.0,1290
2,51.0,142.0,32.0,1773
2,212.0,142.0,14.0,767
2,57.0,145.0,1.0,1301
2,176.0,147.0,1.0,1775
2,225.0,146.0,22.0,2442
2,28.0,154.0,42.0,780
2,180.0,160.0,14.0,1930
2,220.0,161.0,25.0,788
2,22.0,161.0,35.0,1320
2,51.0,171.0,4.0,1613
2,173.0,175.0,10.0,2032
2,182.0,175.0,2.0,2288
2,36.0,176.0,3.0,823
2,111.0,178.0,42.0,824
2,88.0,188.0,14.0,1373
2,63.0,193.0,11.0,2687
2,210.0,194.0,3.0,2357
2,167.0,199.0,6.0,2503
2,226.0,197.0,6.0,2228
2,173.0,200.0,20.0,866
2,189.0,200.0,8.0,2043
2,9.0,204.0,2.0,874
2,233.0,208.0,21.0,2301
2,254.0,206.0,1.0,2797
2,249.0,204.0,20.0,2300
2,81.0,209.0,29.0,2304
2,214.0,215.0,21.0,2549
2,222.0,214.0,14.0,2151
2,212.0,216.0,5.0,2051
2,246.0,208.0,28.0,2237
2,47.0,218.0,3.0,2364
2,221.0,225.0,1.0,2517
2,41.0,226.0,4.0,2523
2,159.0,228.0,28.0,1666
2,152.0,235.0,11.0,2061
2,123.0,236.0,8.0,2472
2,94.0,235.0,42.0,2311
2,182.0,242.0,2.0,2757
2,230.0,247.0,2.0,2375
2,54.0,251.0,19.0,2720
2,124.0,253.0,42.0,2721
2,241.0,253.0,3.0,2428
2,234.0,23.0,6.0,379
2,227.0,23.0,4.0,1445
2,47.0,26.0,35.0,2750
2,147.0,26.0,6.0,1861
2,156.0,27.0,6.0,2173
2,80.0,35.0,13.0,41
2,81.0,33.0,8.0,2080
2,212.0,35.0,3.0,2176
2,132.0,51.0,3.0,475
2,82.0,62.0,33.0,2265
2,110.0,63.0,2.0,474
2,25.0,67.0,7.0,2481
2,235.0,88.0,7.0,2385
2,22.0,95.0,12.0,596
2,181.0,104.0,7.0,2274
2,42.0,112.0,2.0,1549
2,44.0,111.0,3.0,2535
2,37.0,117.0,25.0,1265
2,204.0,120.0,15.0,2489
2,254.0,124.0,3.0,1908
2,9.0,126.0,10.0,1260
2,243.0,124.0,10.0,1909
2,4.0,127.0,8.0,2205
2,237.0,127.0,2.0,1573
2,35.0,131.0,24.0,122
2,229.0,135.0,6.0,2017
2,96.0,137.0,5.0,2019
2,184.0,139.0,2.0,2209
2,55.0,140.0,5.0,1296
2,249.0,142.0,2.0,1578
2,253.0,146.0,4.0,1922
2,203.0,156.0,13.0,2396
2,203.0,158.0,1.0,2495
2,202.0,160.0,2.0,2397
2,248.0,166.0,3.0,2344
2,218.0,169.0,2.0,2579
2,53.0,168.0,1.0,2030
2,196.0,169.0,7.0,2738
2,113.0,174.0,41.0,2218
2,138.0,178.0,3.0,1336
2,170.0,174.0,26.0,801
2,109.0,182.0,16.0,2794
2,90.0,186.0,1.0,2654
2,91.0,187.0,8.0,1941
2,216.0,189.0,40.0,2221
2,83.0,189.0,41.0,2356
2,9.0,195.0,6.0,2656
2,65.0,199.0,41.0,2502
2,195.0,196.0,1.0,2039
2,219.0,203.0,1.0,1948
2,113.0,202.0,3.0,2611
2,245.0,212.0,21.0,2240
2,155.0,211.0,1.0,2692
2,211.0,214.0,4.0,2154
2,170.0,222.0,2.0,2054
2,104.0,222.0,1.0,2365
2,215.0,224.0,2.0,2551
2,148.0,229.0,1.0,911
2,69.0,232.0,1.0,2249
2,219.0,242.0,36.0,2744
2,226.0,236.0,2.0,2619
2,220.0,236.0,7.0,2524
2,134.0,241.0,19.0,2419
2,138.0,241.0,9.0,2252
2,211.0,249.0,3.0,2376
2,80.0,250.0,41.0,2477
2,13.0,252.0,18.0,1971
2,254.0,251.0,4.0,2734
2,167.0,252.0,30.0,2645
2,215.0,19.0,7.0,302
2,117.0,49.0,2.0,2431
2,96.0,56.0,36.0,2382
2,77.0,63.0,13.0,2091
2,29.0,63.0,8.0,1489
2,74.0,63.0,6.0,2094
2,236.0,76.0,5.0,518
2,160.0,89.0,40.0,2570
2,24.0,95.0,16.0,1899
2,124.0,102.0,9.0,1901
2,182.0,102.0,4.0,626
2,216.0,117.0,10.0,2389
2,84.0,132.0,1.0,2391
2,85.0,136.0,9.0,133
2,56.0,141.0,5.0,1580
2,227.0,140.0,13.0,2441
2,105.0,152.0,5.0,1793
2,1.0,152.0,1.0,2340
2,23.0,163.0,8.0,1799
2,188.0,164.0,3.0,1796
2,158.0,168.0,9.0,2285
2,211.0,170.0,6.0,1934
2,176.0,177.0,2.0,1803
2,164.0,178.0,12.0,2629
2,106.0,179.0,11.0,2400
2,23.0,185.0,40.0,2653
2,253.0,195.0,3.0,2674
2,223.0,193.0,12.0,1816
2,233.0,195.0,2.0,2544
2,152.0,201.0,1.0,2359
2,190.0,201.0,3.0,1821
2,6.0,201.0,40.0,2047
2,150.0,203.0,3.0,2590
2,203.0,204.0,6.0,1641
2,252.0,205.0,3.0,2675
2,177.0,208.0,3.0,2659
2,120.0,209.0,9.0,2511
2,125.0,213.0,20.0,2772
2,238.0,221.0,2.0,2409
2,214.0,223.0,1.0,2055
2,155.0,224.0,17.0,2593
2,157.0,226.0,26.0,2368
2,208.0,225.0,1.0,2306
2,222.0,226.0,2.0,2517
2,214.0,231.0,3.0,2059
2,154.0,231.0,4.0,2519
2,220.0,230.0,1.0,2663
2,224.0,231.0,40.0,2417
2,190.0,233.0,5.0,2310
2,242.0,235.0,1.0,2371
2,80.0,242.0,40.0,1967
2,136.0,243.0,18.0,2313
2,241.0,247.0,2.0,2418
2,134.0,245.0,2.0,2315
2,11.0,248.0,40.0,1847
2,70.0,251.0,40.0,2258
2,80.0,252.0,34.0,2479
2,57.0,17.0,26.0,2796
2,120.0,19.0,1.0,1858
2,1.0,32.0,39.0,39
2,103.0,47.0,14.0,1073
2,174.0,51.0,10.0,1704
2,187.0,55.0,4.0,1874
2,145.0,62.0,3.0,476
2,143.0,64.0,3.0,2267
2,141.0,65.0,4.0,2437
2,67.0,69.0,8.0,1988
2,56.0,73.0,39.0,1124
2,192.0,73.0,1.0,1144
2,171.0,79.0,39.0,1138
2,104.0,83.0,1.0,1724
2,237.0,87.0,3.0,1146
2,74.0,95.0,7.0,1737
2,150.0,103.0,5.0,620
2,93.0,110.0,35.0,1253
2,137.0,125.0,6.0,117
2,6.0,126.0,6.0,1259
2,33.0,133.0,14.0,2119
2,247.0,156.0,2.0,2128
2,119.0,168.0,22.0,795
2,14.0,178.0,1.0,2220
2,105.0,181.0,5.0,2350
2,85.0,189.0,4.0,2140
2,177.0,191.0,8.0,1358
2,233.0,192.0,2.0,2587
2,143.0,200.0,17.0,2505
2,59.0,200.0,39.0,2234
2,242.0,203.0,11.0,2297
2,201.0,206.0,3.0,2361
2,244.0,210.0,1.0,2755
2,242.0,215.0,7.0,2238
2,235.0,217.0,3.0,2408
2,92.0,220.0,5.0,1835
2,237.0,220.0,1.0,2242
2,115.0,225.0,4.0,2056
2,130.0,230.0,1.0,1418
2,230.0,235.0,4.0,2557
2,169.0,239.0,2.0,2253
2,176.0,240.0,5.0,2748
2,194.0,242.0,3.0,1669
2,171.0,240.0,13.0,2421
2,177.0,241.0,7.0,2644
2,247.0,244.0,39.0,2560
2,219.0,246.0,9.0,2159
2,76.0,247.0,39.0,2805
2,21.0,249.0,3.0,1423
2,186.0,250.0,7.0,2165
2,19.0,48.0,6.0,434
2,117.0,51.0,38.0,1492
2,93.0,57.0,7.0,2435
2,26.0,64.0,2.0,2093
2,158.0,69.0,9.0,2483
2,252.0,74.0,10.0,2484
2,169.0,79.0,4.0,1713
2,40.0,86.0,14.0,2808
2,224.0,92.0,28.0,2534
2,215.0,99.0,9.0,1160
2,8.0,119.0,2.0,2204
2,15.0,124.0,11.0,706
2,36.0,124.0,8.0,1570
2,251.0,135.0,3.0,2011
2,234.0,138.0,1.0,1220
2,205.0,140.0,9.0,2211
2,203.0,145.0,17.0,2338
2,242.0,149.0,2.0,2493
2,220.0,155.0,2.0,2446
2,25.0,157.0,19.0,1791
2,250.0,164.0,14.0,805
2,234.0,171.0,11.0,2134
2,188.0,173.0,5.0,2542
2,200.0,174.0,23.0,1615
2,198.0,174.0,4.0,2450
2,145.0,186.0,38.0,2764
2,16.0,190.0,20.0,2655
2,99.0,191.0,17.0,1817
2,240.0,192.0,2.0,1632
2,18.0,192.0,38.0,2293
2,178.0,192.0,5.0,862
2,198.0,197.0,2.0,2227
2,195.0,199.0,3.0,2457
2,247.0,204.0,14.0,2591
2,189.0,205.0,6.0,2153
2,166.0,213.0,1.0,2612
2,207.0,211.0,7.0,1399
2,72.0,231.0,8.0,184
2,203.0,231.0,23.0,2776
2,213.0,234.0,6.0,2416
2,174.0,236.0,2.0,2158
2,44.0,239.0,38.0,2620
2,141.0,241.0,9.0,2373
2,178.0,249.0,1.0,1972
2,16.0,250.0,21.0,2647
2,216.0,251.0,5.0,2528
2,233.0,253.0,8.0,1973
2,149.0,38.0,16.0,378
2,17.0,49.0,2.0,1477
2,178.0,56.0,5.0,439
2,80.0,62.0,18.0,2566
2,85.0,61.0,11.0,1708
2,54.0,72.0,37.0,2602
2,6.0,97.0,7.0,1209
2,120.0,105.0,5.0,1904
2,146.0,108.0,19.0,2388
2,26.0,110.0,7.0,2198
2,138.0,119.0,2.0,755
2,7.0,124.0,14.0,1916
2,218.0,137.0,6.0,753
2,26.0,147.0,26.0,2394
2,225.0,144.0,5.0,2539
2,170.0,155.0,3.0,2127
2,117.0,168.0,17.0,2215
2,200.0,168.0,1.0,826
2,236.0,168.0,1.0,1800
2,204.0,171.0,8.0,2217
2,187.0,172.0,1.0,2031
2,116.0,173.0,37.0,817
2,246.0,182.0,13.0,2498
2,160.0,184.0,3.0,2290
2,203.0,189.0,1.0,1354
2,79.0,190.0,37.0,2769
2,250.0,208.0,4.0,2363
2,157.0,210.0,5.0,1386
2,156.0,212.0,2.0,2658
2,127.0,217.0,36.0,2550
2,243.0,217.0,8.0,2243
2,247.0,218.0,1.0,2515
2,226.0,223.0,1.0,2552
2,233.0,220.0,27.0,2467
2,236.0,243.0,37.0,2643
2,249.0,225.0,6.0,2596
2,222.0,229.0,1.0,2522
2,199.0,230.0,2.0,2154
2,134.0,238.0,9.0,2251
2,187.0,243.0,1.0,2781
2,73.0,249.0,37.0,2426
2,246.0,250.0,1.0,2527
2,72.0,252.0,1.0,2646
2,108.0,252.0,13.0,2529
2,80.0,47.0,3.0,2087
2,171.0,50.0,8.0,1077
2,115.0,54.0,7.0,1090
2,91.0,58.0,6.0,2565
2,161.0,87.0,15.0,2638
2,221.0,95.0,3.0,2685
2,44.0,113.0,5.0,1755
2,142.0,113.0,20.0,2332
2,105.0,118.0,2.0,681
2,254.0,133.0,5.0,2013
2,222.0,150.0,12.0,2443
2,202.0,149.0,9.0,1577
2,223.0,153.0,9.0,2607
2,158.0,162.0,2.0,2345
2,203.0,164.0,26.0,1611
2,184.0,172.0,1.0,2399
2,171.0,182.0,10.0,2349
2,102.0,186.0,1.0,2223
2,237.0,194.0,5.0,868
2,171.0,199.0,10.0,2405
2,191.0,202.0,1.0,2295
2,193.0,202.0,36.0,2689
2,245.0,204.0,5.0,2459
2,114.0,204.0,36.0,897
2,236.0,206.0,9.0,2297
2,235.0,209.0,13.0,2048
2,139.0,213.0,36.0,1954
2,219.0,216.0,1.0,2241
2,221.0,217.0,6.0,2466
2,48.0,220.0,36.0,899
2,243.0,222.0,16.0,2698
2,214.0,229.0,25.0,2305
2,234.0,225.0,34.0,2410
2,231.0,224.0,12.0,2713
2,128.0,228.0,20.0,2520
2,213.0,227.0,5.0,2245
2,237.0,230.0,36.0,2786
2,205.0,233.0,12.0,2618
2,233.0,233.0,2.0,2614
2,222.0,245.0,2.0,2790
2,247.0,246.0,13.0,2759
2,14.0,254.0,4.0,2649
2,127.0,253.0,36.0,2792
2,186.0,253.0,1.0,1425
2,131.0,254.0,3.0,2735
2,60.0,14.0,18.0,2168
2,102.0,49.0,6.0,2182
2,108.0,72.0,9.0,510
2,193.0,74.0,11.0,1129
2,222.0,93.0,2.0,2104
2,35.0,99.0,3.0,2760
2,216.0,129.0,8.0,1268
2,240.0,146.0,8.0,756
2,205.0,160.0,21.0,2342
2,118.0,171.0,8.0,2398
2,168.0,174.0,12.0,800
2,227.0,182.0,7.0,1351
2,244.0,181.0,10.0,2351
2,14.0,192.0,8.0,2500
2,77.0,191.0,35.0,2809
2,210.0,198.0,1.0,880
2,199.0,198.0,32.0,2231
2,174.0,201.0,11.0,2406
2,167.0,209.0,34.0,2508
2,198.0,210.0,4.0,2546
2,99.0,215.0,15.0,2302
2,247.0,213.0,5.0,2548
2,126.0,215.0,2.0,1645
2,230.0,220.0,15.0,2468
2,242.0,221.0,6.0,2471
2,107.0,221.0,1.0,2366
2,174.0,222.0,3.0,1396
2,175.0,224.0,3.0,2613
2,225.0,227.0,4.0,2516
2,164.0,231.0,4.0,919
2,114.0,244.0,35.0,1680
2,111.0,250.0,1.0,1674
2,176.0,250.0,6.0,2800
2,49.0,26.0,5.0,964
2,170.0,27.0,1.0,343
2,87.0,61.0,1.0,1122
2,72.0,65.0,34.0,1500
2,156.0,93.0,2.0,1556
2,247.0,153.0,5.0,1927
2,229.0,177.0,13.0,2609
2,82.0,207.0,7.0,2152
2,244.0,224.0,9.0,2595
2,236.0,228.0,6.0,2634
2,43.0,228.0,28.0,2765
2,248.0,229.0,3.0,2773
2,248.0,238.0,22.0,2778
2,178.0,242.0,4.0,2065
2,250.0,248.0,1.0,2563
2,213.0,254.0,11.0,2317
2,253.0,98.0,1.0,2488
2,6.0,151.0,1.0,1794
2,229.0,179.0,21.0,2581
2,248.0,181.0,1.0,1618
2,1.0,190.0,2.0,1364
2,10.0,198.0,33.0,2710
2,154.0,202.0,7.0,2506
2,175.0,202.0,1.0,1382
2,113.0,220.0,28.0,1953
2,158.0,227.0,4.0,1666
2,173.0,226.0,33.0,2521
2,209.0,226.0,1.0,2246
2,112.0,228.0,17.0,918
2,142.0,228.0,32.0,2642
2,225.0,241.0,3.0,2732
2,251.0,242.0,4.0,2733
2,38.0,242.0,33.0,2719
2,67.0,250.0,8.0,2791
2,124.0,46.0,15.0,423
2,112.0,58.0,2.0,471
2,36.0,95.0,32.0,81
2,218.0,127.0,5.0,2491
2,22.0,159.0,19.0,2496
2,159.0,166.0,1.0,2449
2,194.0,169.0,1.0,2216
2,68.0,196.0,32.0,2588
2,65.0,196.0,32.0,2146
2,155.0,200.0,4.0,1825
2,175.0,204.0,20.0,1951
2,246.0,228.0,1.0,2777
2,143.0,230.0,25.0,2680
2,222.0,233.0,2.0,2411
2,227.0,230.0,5.0,2367
2,199.0,232.0,8.0,2370
2,91.0,233.0,32.0,2555
2,196.0,235.0,32.0,2780
2,110.0,244.0,32.0,2665
2,153.0,242.0,5.0,1673
2,56.0,20.0,7.0,29
2,47.0,81.0,31.0,1171
2,224.0,149.0,1.0,1595
2,253.0,160.0,9.0,2577
2,219.0,166.0,8.0,2652
2,216.0,183.0,9.0,2583
2,120.0,207.0,19.0,2510
2,197.0,209.0,16.0,2462
2,222.0,212.0,3.0,1830
2,252.0,227.0,5.0,2715
2,243.0,231.0,1.0,2778
2,225.0,233.0,12.0,2553
2,231.0,238.0,11.0,2742
2,104.0,242.0,5.0,2474
2,243.0,242.0,4.0,2558
2,172.0,248.0,31.0,2749
2,23.0,40.0,1.0,1048
2,49.0,79.0,30.0,531
2,226.0,90.0,11.0,2196
2,239.0,145.0,2.0,2575
2,161.0,182.0,30.0,2753
2,143.0,187.0,5.0,2354
2,82.0,204.0,2.0,2298
2,197.0,205.0,30.0,2711
2,135.0,213.0,29.0,2660
2,156.0,214.0,1.0,1828
2,46.0,224.0,7.0,1839
2,141.0,227.0,3.0,2642
2,151.0,233.0,7.0,2063
2,144.0,232.0,30.0,2716
2,195.0,233.0,3.0,2415
2,109.0,240.0,22.0,2812
2,199.0,241.0,30.0,2070
2,155.0,244.0,3.0,2746
2,179.0,247.0,4.0,2424
2,215.0,254.0,1.0,2564
2,223.0,28.0,15.0,2599
2,6.0,149.0,8.0,2025
2,219.0,164.0,3.0,798
2,118.0,204.0,29.0,2046
2,153.0,204.0,8.0,2795
2,180.0,205.0,22.0,2148
2,167.0,206.0,5.0,1389
2,158.0,211.0,15.0,2658
2,246.0,222.0,3.0,2518
2,108.0,223.0,15.0,2641
2,171.0,224.0,19.0,2594
2,176.0,244.0,29.0,2747
2,168.0,62.0,7.0,455
2,51.0,75.0,28.0,530
2,149.0,188.0,9.0,2783
2,134.0,197.0,3.0,2771
2,200.0,201.0,24.0,2147
2,198.0,201.0,20.0,2504
2,141.0,204.0,9.0,877
2,196.0,208.0,2.0,2803
2,182.0,221.0,6.0,2785
2,230.0,222.0,1.0,2679
2,148.0,231.0,28.0,1672
2,234.0,236.0,1.0,2730
2,222.0,242.0,14.0,2707
2,245.0,243.0,24.0,2787
2,23.0,112.0,20.0,1914
2,22.0,114.0,4.0,1263
2,138.0,226.0,9.0,2615
2,241.0,231.0,1.0,2307
2,253.0,232.0,19.0,2662
2,91.0,236.0,27.0,2664
